transitions, roles, build_time, projection_time
13,3,1.9477689266204834,0.0
3,1,0.5894148349761963,0.0014729499816894531
22,4,2.2710962295532227,0.0
16,4,2.5976407527923584,0.0009989738464355469
17,4,2.5882983207702637,0.0
11,3,1.8328156471252441,0.0
24,4,2.723175048828125,0.0
28,4,2.582305908203125,0.0
5,1,0.7145354747772217,0.0
6,1,0.5654287338256836,0.0
10,2,1.3622996807098389,0.0
18,4,2.662900924682617,0.014956235885620117
6,1,0.7390782833099365,0.0
18,3,1.8803975582122803,0.0010454654693603516
24,4,2.772493839263916,0.0156252384185791
3,1,0.6981937885284424,0.0
1,1,0.6656196117401123,0.0
7,1,0.6548483371734619,0.0
22,3,1.8635430335998535,0.0
2,1,0.5641758441925049,0.0
8,3,2.020252227783203,0.0
23,4,2.5841407775878906,0.0
7,2,1.0348119735717773,0.0
25,4,3.3241848945617676,0.0010838508605957031
23,3,1.8998064994812012,0.0
25,4,2.607379913330078,0.0015840530395507812
25,4,2.6488089561462402,0.0
15,3,1.8467612266540527,0.0
17,3,1.8455486297607422,0.015589237213134766
6,2,1.3009636402130127,0.0
5,1,0.7034530639648438,0.0
17,3,1.9908230304718018,0.0
8,1,0.6532831192016602,0.0
12,3,1.8812425136566162,0.0029332637786865234
7,1,0.6553595066070557,0.0
21,4,2.6664299964904785,0.0
7,2,1.1895396709442139,0.0
7,1,0.756859302520752,0.0
13,3,2.0804035663604736,0.0
19,3,1.7884712219238281,0.0
14,3,1.8161647319793701,0.0
4,2,1.3307628631591797,0.0
10,2,0.8003578186035156,0.0
22,4,3.241910934448242,0.006533145904541016
18,3,1.9587986469268799,0.0
8,2,1.2159430980682373,0.0
8,1,0.638185977935791,0.0
25,4,2.7094950675964355,0.0
4,1,0.5802650451660156,0.0
16,3,1.8250997066497803,0.0
13,2,1.2862398624420166,0.0
19,4,2.6710638999938965,0.0
15,3,1.3470714092254639,0.0
7,2,1.2774684429168701,0.014680147171020508
6,1,0.85404372215271,0.0
6,2,1.391235113143921,0.0
11,3,1.9184441566467285,0.0
17,4,2.6769003868103027,0.0
7,3,1.9889593124389648,0.0
16,3,1.86470627784729,0.0
6,3,1.939319372177124,0.0
2,1,0.5931181907653809,0.0005550384521484375
9,1,0.7193951606750488,0.009073734283447266
11,3,1.9187912940979004,0.0
5,1,0.7293024063110352,0.0
3,1,0.7195370197296143,0.0
7,2,1.3015358448028564,0.0
8,1,0.6620125770568848,0.0
13,3,2.1142828464508057,0.0
7,2,1.5001695156097412,0.0
5,1,0.6232626438140869,0.0
13,3,1.9120678901672363,0.0
5,1,0.6726863384246826,0.0
3,1,0.8303525447845459,0.0
19,3,2.1857950687408447,0.0
18,3,1.999880313873291,0.0
23,3,1.6189374923706055,0.0009200572967529297
6,1,0.7187349796295166,0.0
5,1,0.721463680267334,0.0
17,4,2.788264274597168,0.0
10,2,1.461970567703247,0.0
11,3,1.9875242710113525,0.0
9,1,0.6706717014312744,0.0
6,3,2.1734774112701416,0.0
1,1,0.7454144954681396,0.0
11,4,2.8308017253875732,0.0
8,4,3.079460620880127,0.0
9,4,2.6305747032165527,0.0
6,3,1.9900336265563965,0.0
11,4,2.4883179664611816,0.0
13,4,2.1711745262145996,0.0
3,1,0.7312533855438232,0.0
3,1,0.6021449565887451,0.0
5,2,1.159851312637329,0.00099945068359375
9,4,2.47506046295166,0.0
3,1,0.8176155090332031,0.0
9,3,1.8973791599273682,0.0005056858062744141
12,4,2.4511945247650146,0.0
2,1,0.7169005870819092,0.0
1,1,0.6293430328369141,0.0
4,1,0.6292297840118408,0.0
11,3,1.4485032558441162,0.0
1,1,0.7372093200683594,0.0
5,3,2.0076687335968018,0.0
11,4,2.5639002323150635,0.0
3,2,1.4259698390960693,0.0
12,4,2.9681930541992188,0.01562356948852539
11,3,1.839724063873291,0.0010035037994384766
12,4,2.6548712253570557,0.0
5,2,1.2669572830200195,0.0
10,3,1.8548414707183838,0.0
9,3,1.9755876064300537,0.0005447864532470703
7,3,1.8697478771209717,0.0011818408966064453
8,3,1.862992763519287,0.0
2,1,0.7575109004974365,0.0
15,4,2.531440019607544,0.0
6,3,1.8495457172393799,0.0005078315734863281
2,1,0.7270081043243408,0.0
2,2,1.255509853363037,0.00014400482177734375
12,3,1.8396925926208496,0.0
2,2,1.2561683654785156,0.0
10,4,2.6969501972198486,0.0
10,4,2.601639747619629,0.0
4,2,1.43869948387146,0.0
4,2,1.2862489223480225,0.0
4,1,0.6276769638061523,0.0010001659393310547
9,3,1.9120569229125977,0.0
9,3,2.1149463653564453,0.0
7,2,1.291299819946289,0.0
9,4,2.5217974185943604,0.0
2,1,0.7999274730682373,0.0
5,2,1.2562050819396973,0.0037429332733154297
7,3,2.0419485569000244,0.0
5,2,1.3140604496002197,0.0113525390625
10,4,2.6626923084259033,0.0
7,2,0.7502257823944092,0.0
2,1,0.6361536979675293,0.0
13,4,2.4840247631073,0.0
4,2,1.269225835800171,0.0
2,1,0.7457597255706787,0.0
9,3,1.9804823398590088,0.0
4,1,0.7425847053527832,0.0
2,2,1.3217134475708008,0.0
8,3,2.0530669689178467,0.0
1,1,0.6249794960021973,0.0
10,3,2.051999807357788,0.0
11,4,2.52144193649292,0.0
1,1,0.593576192855835,0.007407188415527344
5,2,1.5434293746948242,0.0
4,2,0.8989253044128418,0.0
3,1,0.6375405788421631,0.0
5,2,1.2590217590332031,0.0005364418029785156
13,4,2.7733638286590576,0.0
3,1,0.6866054534912109,0.0
15,4,2.5724642276763916,0.0010607242584228516
10,4,2.6543869972229004,0.01563882827758789
3,2,1.2933835983276367,0.0
6,4,2.6275696754455566,0.0
2,2,1.3204734325408936,0.0
1,1,0.7585830688476562,0.0
3,1,0.6356945037841797,0.0
1,1,0.6188697814941406,0.0
10,3,2.007063865661621,0.0
10,4,2.7401676177978516,0.0
6,3,1.4330072402954102,0.0
4,1,0.6070096492767334,0.005385398864746094
29,6,4.080140829086304,0.0
11,2,1.3507938385009766,0.0
41,8,5.475846767425537,0.01307821273803711
32,8,4.710940361022949,0.007008075714111328
36,7,4.590039491653442,0.0
26,6,3.979522943496704,0.0
53,9,5.607540130615234,0.0
68,9,5.976044416427612,0.0
6,2,1.2184844017028809,0.0
19,3,1.9630122184753418,0.0010633468627929688
18,3,2.1134836673736572,0.0
33,7,4.6808247566223145,0.007823944091796875
6,1,0.6568822860717773,0.0
34,5,3.2802085876464844,0.002040863037109375
46,8,5.2825446128845215,0.009153127670288086
3,1,0.6760609149932861,0.0
10,2,1.2502763271331787,0.0
11,2,1.377013921737671,0.0
37,6,4.228600740432739,0.0021610260009765625
11,2,0.8601512908935547,0.0
33,6,4.104434490203857,0.015625
40,7,4.129119396209717,0.0
16,4,2.5757529735565186,0.0
41,7,4.5896241664886475,0.0
39,5,3.5088319778442383,0.009007692337036133
47,8,5.355435132980347,0.005703449249267578
19,5,3.132667064666748,0.0
5,2,1.4126191139221191,0.0
34,6,3.797139883041382,0.0
42,6,4.077078104019165,0.0
24,5,3.439415454864502,0.0
25,6,3.9363434314727783,0.0
29,7,4.605570077896118,0.0
34,7,4.685110569000244,0.0156705379486084
14,3,2.455737829208374,0.0007550716400146484
35,7,4.8550331592559814,0.0
12,5,3.1124444007873535,0.0
26,7,4.957946062088013,0.0
9,2,1.3783185482025146,0.0
46,7,4.722891330718994,0.0
51,9,6.076046466827393,0.019411325454711914
17,4,2.6182239055633545,0.0009927749633789062
47,9,5.88873553276062,0.009033441543579102
10,2,1.237734317779541,0.0
32,6,4.04050087928772,0.0
47,8,5.464213848114014,0.010606765747070312
10,3,1.9045631885528564,0.0
15,2,2.3086960315704346,0.0
15,3,2.347517967224121,0.0
23,5,3.549887180328369,0.0
48,9,6.151811122894287,0.010068893432617188
3,1,0.6571621894836426,0.0
10,3,2.060060739517212,0.0
43,8,5.423889636993408,0.0065081119537353516
5,2,1.2136282920837402,0.0008780956268310547
11,3,1.849135398864746,0.0
44,9,6.01636528968811,0.004757881164550781
40,6,4.23946738243103,0.0
8,2,1.2334747314453125,0.0
45,9,6.094281911849976,0.006331920623779297
30,8,5.419471740722656,0.0
38,7,4.663958311080933,0.0
34,6,3.8207781314849854,0.0
24,6,3.8924806118011475,0.0
23,4,2.6230063438415527,0.0
33,7,4.639206171035767,0.015007257461547852
18,4,2.5860812664031982,0.0
39,9,6.029933452606201,0.00878143310546875
22,5,3.1734204292297363,0.0
26,5,3.4776194095611572,0.0
39,7,4.716699123382568,0.0
37,7,4.853682279586792,0.015618562698364258
40,8,5.502295255661011,0.0048906803131103516
16,3,2.0486509799957275,0.015669584274291992
39,7,4.811424255371094,0.0056324005126953125
4,2,1.330704689025879,0.0
29,6,4.058507680892944,0.015625476837158203
7,2,1.2576000690460205,0.0
9,2,1.4272222518920898,0.0
26,4,2.5689878463745117,0.0
53,9,5.945859909057617,0.0
19,6,3.8824007511138916,0.001631021499633789
23,3,1.9370167255401611,0.015634775161743164
14,6,4.040321350097656,0.001741170883178711
5,2,1.3787224292755127,0.0
20,8,5.309741973876953,0.0
17,8,5.253953695297241,0.0
17,7,4.574984312057495,0.0
13,6,4.038103818893433,0.0
25,9,6.014584064483643,0.0
33,9,6.0783514976501465,0.0
4,2,1.3146929740905762,0.0
9,3,2.216341733932495,0.0
9,3,2.083641767501831,0.0
17,7,5.060655355453491,0.0
3,1,0.7154901027679443,0.0
16,5,3.561549186706543,0.0
23,8,5.637781620025635,0.006541728973388672
2,1,0.6778242588043213,0.0
5,2,1.33258056640625,0.0
6,2,1.5491397380828857,0.0005259513854980469
19,6,4.296502590179443,0.0
5,2,1.3330769538879395,0.0
17,6,3.95357608795166,0.0
19,7,4.488938331604004,0.0
8,4,2.7063660621643066,0.0
19,7,4.761831760406494,0.0
19,5,3.187464475631714,0.01566767692565918
22,8,5.268676996231079,0.0019538402557373047
12,6,4.101937294006348,0.0
1,1,0.6586430072784424,0.0
10,4,2.765313148498535,0.0010526180267333984
8,4,2.513688087463379,0.0
20,7,4.681167125701904,0.0
2,1,0.6000866889953613,0.0
24,9,6.179593563079834,0.005854129791259766
16,7,4.668642520904541,0.0
10,5,3.2423183917999268,0.0
5,4,2.4468791484832764,0.0
2,2,1.5114283561706543,0.0
9,4,2.575359344482422,0.0
4,2,1.3663661479949951,0.0
11,4,2.7500264644622803,0.0
22,9,6.004194736480713,0.0
8,5,3.4234113693237305,0.0
18,9,6.045708417892456,0.004006385803222656
4,1,0.6365795135498047,0.0
16,6,3.923670530319214,0.0
4,1,0.6114034652709961,0.0
20,8,5.3121161460876465,0.0
25,9,5.8209569454193115,0.003953695297241211
16,7,4.659367799758911,0.0
3,1,0.644477367401123,0.0
19,7,4.830930471420288,0.0
24,9,5.936335563659668,0.015625
9,4,2.727149724960327,0.01564168930053711
17,8,5.69298243522644,0.0
4,1,0.8159976005554199,0.0
6,3,1.8470361232757568,0.0
12,5,3.3340792655944824,0.0
12,5,3.2008934020996094,0.0
8,2,1.3274073600769043,0.0
20,7,4.611819267272949,0.0031232833862304688
11,4,2.7013332843780518,0.0
6,2,1.2860078811645508,0.0
16,7,4.653024435043335,0.0
25,9,5.930091142654419,0.0
26,9,6.057807445526123,0.0
11,3,2.0840225219726562,0.0
10,4,2.5936317443847656,0.0009984970092773438
24,9,5.781801223754883,0.016364574432373047
10,5,3.3851003646850586,0.0010063648223876953
19,6,4.017936706542969,0.0
17,8,5.333328723907471,0.0
7,3,1.9585614204406738,0.0
5,3,2.0289735794067383,0.0
7,2,1.508777379989624,0.0
16,9,5.913603067398071,0.0
16,6,3.8707332611083984,0.0
22,9,5.9442298412323,0.0
4,2,1.2781059741973877,0.0
5,2,1.4939005374908447,0.0
3,2,1.2627217769622803,0.0
22,8,5.246516227722168,0.0167844295501709
10,6,3.9970624446868896,0.0
11,3,1.9589650630950928,0.0
53,12,8.388656854629517,0.0
17,4,2.758009910583496,0.0
83,15,10.225529432296753,0.02597641944885254
78,16,11.09333848953247,0.024124860763549805
74,15,10.084116458892822,0.015886306762695312
64,12,8.381362199783325,0.015630245208740234
96,18,12.997711658477783,0.0430912971496582
122,19,13.942216157913208,0.040601253509521484
19,4,2.443390130996704,0.0
30,5,3.3128089904785156,0.0
32,6,4.103939056396484,0.0
60,15,10.23722505569458,0.0
6,1,0.6542632579803467,0.0005893707275390625
62,10,7.346580743789673,0.0
79,16,11.181459426879883,0.02949690818786621
3,1,0.6567306518554688,0.0
13,3,2.2237515449523926,0.0
21,4,2.535203456878662,0.0
62,12,8.242944717407227,0.015206575393676758
28,5,3.4076106548309326,0.0
55,12,7.834726572036743,0.010880708694458008
77,15,10.26811933517456,0.0230104923248291
32,8,5.441330432891846,0.003651142120361328
75,15,10.734781980514526,0.017482280731201172
67,10,7.947856903076172,0.010610580444335938
80,16,11.35140085220337,0.021680355072021484
60,10,6.82522177696228,0.01053309440612793
69,12,8.315902709960938,0.010492563247680664
101,17,12.891932487487793,0.03470778465270996
18,3,2.0496389865875244,0.0
64,14,9.78450894355774,0.012838363647460938
92,18,12.89908480644226,0.029129505157470703
15,3,2.004497528076172,0.0
81,15,10.695292234420776,0.022750139236450195
59,10,6.9936017990112305,0.0
24,6,4.156947374343872,0.0020956993103027344
12,4,2.5774970054626465,0.0
46,11,7.6148293018341064,0.008089780807495117
31,8,5.351181507110596,0.00590825080871582
26,7,4.62304949760437,0.000331878662109375
83,17,11.586679458618164,0.027848243713378906
1,1,0.6089377403259277,0.0
49,10,6.822662353515625,0.0
89,19,12.866697072982788,0.03191876411437988
68,12,8.76290249824524,0.01349186897277832
53,12,8.2641761302948,0.0
111,18,12.86672043800354,0.034261226654052734
9,1,0.6445717811584473,0.0
111,19,14.284671306610107,0.06845879554748535
54,11,7.361274003982544,0.008639097213745117
29,5,3.479477643966675,0.0029985904693603516
38,8,5.544374704360962,0.01562190055847168
83,14,9.901246309280396,0.01863574981689453
9,2,1.2985060214996338,0.0
66,11,7.71532416343689,0.016191720962524414
26,7,4.661764144897461,0.0
29,6,4.015943288803101,0.015659093856811523
29,7,4.654824256896973,0.0
11,2,1.404707908630371,0.0
33,7,4.535479784011841,0.01627182960510254
91,17,11.65369200706482,0.01676487922668457
85,17,11.715595960617065,0.021540164947509766
102,17,11.676721096038818,0.02799367904663086
83,17,11.562359094619751,0.021366596221923828
58,13,8.927120923995972,0.01389622688293457
79,16,11.278697967529297,0.028128385543823242
44,8,5.426464557647705,0.007009983062744141
38,8,5.569819927215576,0.0
52,10,7.036800384521484,0.007761240005493164
49,9,6.262327432632446,0.017328262329101562
7,3,2.0181984901428223,0.0
22,6,3.9974870681762695,0.0
62,11,7.699377536773682,0.010614871978759766
95,19,13.356406450271606,0.026990890502929688
50,10,7.04153037071228,0.02039480209350586
69,13,8.938597679138184,0.017241716384887695
27,5,3.429224729537964,0.0016252994537353516
17,4,2.718862533569336,0.0
62,12,8.248369216918945,0.022881031036376953
4,1,0.6532440185546875,0.0
3,3,1.9272847175598145,0.0
53,12,8.380016565322876,0.0
36,5,3.499624490737915,0.0
107,12,8.936295986175537,0.026793718338012695
146,15,11.675066709518433,0.04955029487609863
187,17,20.67411732673645,0.06489038467407227
166,15,12.860180377960205,0.057114362716674805
33,4,2.8557305335998535,0.0
22,2,1.2673828601837158,0.0
91,9,6.336622953414917,0.015621423721313477
68,7,4.917669296264648,0.0
152,13,10.815172672271729,0.04480099678039551
63,5,3.682279348373413,0.0
89,11,8.141650438308716,0.016213178634643555
33,4,2.7809560298919678,0.0
115,11,8.713193655014038,0.0333561897277832
36,4,3.0649640560150146,0.0
80,8,6.151258945465088,0.0
85,8,6.558095455169678,0.01493692398071289
129,12,9.11709713935852,0.04004359245300293
193,19,24.020073175430298,0.06679677963256836
19,1,0.6892790794372559,0.0
21,3,2.0876657962799072,0.0
89,9,6.822780609130859,0.016489744186401367
56,3,2.366896390914917,0.0
164,15,13.33713960647583,0.04363608360290527
205,15,22.812695264816284,0.055310964584350586
144,12,9.8316171169281,0.03387904167175293
76,9,7.049556732177734,0.015671253204345703
181,18,15.185496807098389,0.06885862350463867
130,15,11.856626033782959,0.03235626220703125
124,12,9.68340253829956,0.02659916877746582
139,18,14.794750452041626,0.051999807357788086
45,7,4.874779224395752,0.0
92,11,7.836369037628174,0.012171506881713867
181,17,21.55801248550415,0.06935358047485352
150,16,14.194739580154419,0.040367841720581055
47,7,4.7484893798828125,0.006028652191162109
37,2,1.47212553024292,0.0
85,10,7.748320817947388,0.02177596092224121
27,2,1.4014511108398438,0.015625953674316406
213,19,22.85162615776062,0.11495304107666016
1,1,0.657069206237793,0.0
107,10,7.775047063827515,0.02619338035583496
41,3,2.1116878986358643,0.0
16,1,0.6816730499267578,0.0
102,10,8.23553204536438,0.011859655380249023
147,15,12.03556513786316,0.0436708927154541
138,12,10.24620795249939,0.02834463119506836
155,16,14.070306539535522,0.04892897605895996
101,9,7.334725379943848,0.011762380599975586
62,5,4.198193073272705,0.0
106,13,9.68405818939209,0.023136377334594727
38,4,2.8125267028808594,0.0
17,1,0.6575214862823486,0.0
96,9,6.738936185836792,0.01305079460144043
56,5,3.530658006668091,0.0
121,11,10.353102445602417,0.02424144744873047
130,12,12.243950366973877,0.031563520431518555
59,7,4.817169189453125,0.016080379486083984
42,4,2.7688400745391846,0.0
77,6,4.409535884857178,0.0
23,2,1.4633474349975586,0.0
93,6,5.097663402557373,0.01566934585571289
14,1,0.6514253616333008,0.0
68,7,5.033478736877441,0.0
22,2,1.3628709316253662,0.0
208,18,19.640142679214478,0.0793149471282959
91,10,7.317673444747925,0.020406723022460938
191,18,22.967682361602783,0.06605195999145508
128,13,11.693638801574707,0.04102444648742676
137,14,12.194156646728516,0.0329740047454834
167,14,11.693650960922241,0.0835261344909668
113,10,7.639319181442261,0.02357339859008789
140,17,14.29688572883606,0.046855926513671875
63,6,4.596968173980713,0.0
135,16,13.908875226974487,0.05443096160888672
112,13,9.918634176254272,0.025357723236083984
82,8,5.663974761962891,0.007040262222290039
41,7,4.916521072387695,0.0
246,19,23.200145959854126,0.153350830078125
64,6,4.192542791366577,0.007197856903076172
49,5,3.594032049179077,0.006009578704833984
21,2,1.30021333694458,0.0
12,2,1.3424060344696045,0.0
22,2,1.3641693592071533,0.0
104,15,11.443286180496216,0.035340309143066406
33,3,2.1230595111846924,0.0
188,19,19.003040075302124,0.07746076583862305
144,14,11.827141523361206,0.03562426567077637
22,4,2.748628854751587,0.0
38,4,2.7411811351776123,0.0
49,7,4.941657543182373,0.0
167,17,14.377639293670654,0.05603933334350586
184,18,15.51877498626709,0.07590031623840332
180,19,20.071056365966797,0.06847500801086426
128,10,10.319965124130249,0.022382259368896484
27,5,3.476245880126953,0.0
155,17,16.22065258026123,0.06014108657836914
150,16,13.623469591140747,0.03934025764465332
92,8,6.056495189666748,0.0
81,12,8.473639488220215,0.026184558868408203
62,5,3.602832078933716,0.0
147,14,12.773857831954956,0.05192756652832031
124,14,10.693951606750488,0.044130802154541016
178,17,14.684495449066162,0.05486106872558594
36,3,2.0958669185638428,0.0
161,14,11.997209072113037,0.04901123046875
85,10,6.998143434524536,0.015519857406616211
130,14,10.81648874282837,0.03245687484741211
182,17,15.406878232955933,0.05985569953918457
141,12,13.206892967224121,0.033870697021484375
124,16,11.923788070678711,0.03534054756164551
63,6,4.661428928375244,0.017835617065429688
119,15,12.121265411376953,0.04117846488952637
100,11,8.475250482559204,0.022475242614746094
45,8,5.287783861160278,0.006052494049072266
156,17,15.568760871887207,0.05591440200805664
67,7,4.995001792907715,0.004753589630126953
154,15,12.489224910736084,0.04367637634277344
179,18,21.74143075942993,0.0712740421295166
183,18,21.60997724533081,0.07416558265686035
115,9,6.985913276672363,0.020605087280273438
205,18,26.752312898635864,0.1007528305053711
188,15,13.770671367645264,0.0654914379119873
12,1,0.6581273078918457,0.0
22,4,2.7042927742004395,0.0009624958038330078
33,2,1.417024850845337,0.0
205,19,19.261191606521606,0.08205723762512207
156,15,12.799913883209229,0.04158926010131836
8,2,1.3309135437011719,0.0
63,6,4.229828596115112,0.0
155,18,19.270312070846558,0.05420112609863281
63,6,4.314630031585693,0.0
16,1,0.6524345874786377,0.0
153,13,13.990405082702637,0.03821444511413574
121,10,8.294752359390259,0.020207881927490234
86,7,5.286803483963013,0.0
169,19,15.658751010894775,0.061423540115356445
58,7,5.139411211013794,0.006428718566894531
41,3,2.2574448585510254,0.013240337371826172
81,11,8.008285522460938,0.01665329933166504
165,16,18.225945711135864,0.05189657211303711
50,4,3.0988388061523438,0.004044771194458008
27,2,1.3331000804901123,0.0
26,2,1.370978593826294,0.014507293701171875
134,13,11.166103839874268,0.04227924346923828
161,16,16.449326038360596,0.05401277542114258
99,12,8.550191640853882,0.024060964584350586
84,10,7.232344388961792,0.014294147491455078
68,6,4.785711288452148,0.0
144,12,10.703533172607422,0.033986568450927734
103,10,7.1097118854522705,0.021957874298095703
97,10,7.857563018798828,0.021780014038085938
43,5,3.5390686988830566,0.0025098323822021484
132,12,11.51700234413147,0.02754950523376465
35,5,3.390261173248291,0.0
200,19,22.523836612701416,0.08002638816833496
6,1,0.6825394630432129,0.0
67,5,3.7490525245666504,0.0
117,12,10.068728923797607,0.03388476371765137
58,5,3.6369693279266357,0.0044362545013427734
13,1,0.6867494583129883,0.0
173,19,14.790467262268066,0.07169556617736816
60,8,5.8090643882751465,0.007086753845214844
13,2,1.3525002002716064,0.0
142,15,14.92764663696289,0.062445878982543945
210,19,17.350845336914062,0.09378695487976074
68,5,3.8928587436676025,0.0
26,3,2.04437255859375,0.0
26,5,3.3957231044769287,0.0
194,18,16.80914878845215,0.08796000480651855
28,3,2.1892104148864746,0.0
30,3,2.1196811199188232,0.0
92,8,6.226555347442627,0.0
39,4,2.9916481971740723,0.0
80,6,4.5755615234375,0.011028766632080078
96,10,8.222813129425049,0.0128173828125
147,14,10.470169067382812,0.04423642158508301
29,4,2.749861717224121,0.0
44,4,2.929547071456909,0.0
122,15,11.859122276306152,0.05214047431945801
190,19,20.71793484687805,0.06954693794250488
103,12,9.138019323348999,0.024490833282470703
63,7,4.912889719009399,0.006032228469848633
56,5,3.8384218215942383,0.0
18,1,0.6975626945495605,0.0
210,17,38.13579344749451,0.10462546348571777
69,7,5.116006851196289,0.008722066879272461
125,13,11.464068174362183,0.03382158279418945
39,7,4.863240480422974,0.0
123,12,10.005152463912964,0.029409170150756836
115,11,9.101374387741089,0.02160334587097168
157,15,14.042503118515015,0.04680061340332031
162,13,11.757348775863647,0.048296451568603516
22,3,2.0624947547912598,0.0
1,1,0.6614534854888916,0.0
68,6,4.440839529037476,0.0
189,19,18.752034902572632,0.11891794204711914
120,12,10.446328163146973,0.02193903923034668
153,17,14.857863426208496,0.04596519470214844
62,7,5.088656425476074,0.0
56,5,3.7702701091766357,0.0
102,12,9.748473882675171,0.02381134033203125
121,16,13.512432098388672,0.032610416412353516
88,9,6.277622699737549,0.011583805084228516
110,15,11.450345754623413,0.03438591957092285
20,2,1.3552055358886719,0.0
29,4,2.780268907546997,0.0
58,6,4.403472185134888,0.0
60,5,3.398414134979248,0.0
165,17,19.42056179046631,0.08640933036804199
111,12,9.242034435272217,0.03781557083129883
150,15,11.9740149974823,0.0546872615814209
62,8,5.7646284103393555,0.0
146,15,17.514989852905273,0.05549025535583496
135,10,9.069453239440918,0.02841353416442871
163,16,13.810952186584473,0.052134037017822266
76,6,4.3085081577301025,0.0
29,3,2.0577008724212646,0.0005428791046142578
34,3,2.232050657272339,0.0
61,9,6.412919044494629,0.018282175064086914
125,12,16.42270541191101,0.029356956481933594
148,18,14.357658624649048,0.0505213737487793
148,13,11.093914985656738,0.05132579803466797
164,15,18.991028785705566,0.05537247657775879
50,5,3.5870931148529053,0.003042459487915039
68,8,6.060219764709473,0.0
172,16,16.192132472991943,0.05447077751159668
166,17,17.142914533615112,0.05460405349731445
134,13,10.939470529556274,0.03853654861450195
48,4,2.877412796020508,0.0034551620483398438
58,6,4.338267087936401,0.0
98,9,7.244118928909302,0.020253896713256836
33,5,3.5832197666168213,0.0
110,13,9.588348865509033,0.026270389556884766
132,12,9.616211652755737,0.029348373413085938
43,5,3.5631465911865234,0.0
84,7,5.705936908721924,0.006245613098144531
42,6,4.082440614700317,0.0
154,18,13.883393287658691,0.05745410919189453
66,5,3.8935530185699463,0.004723310470581055
145,14,11.322088718414307,0.03855538368225098
25,4,2.7887492179870605,0.0
15,1,0.6756694316864014,0.0
57,5,3.69958233833313,0.0040283203125
116,13,9.51639699935913,0.03556704521179199
54,7,5.04043984413147,0.00617527961730957
205,16,17.8766667842865,0.08352303504943848
160,16,16.07027554512024,0.046456336975097656
125,13,11.022504329681396,0.032460689544677734
82,7,5.219319820404053,0.019480466842651367
69,7,5.206195592880249,0.0055925846099853516
45,5,3.798179864883423,0.0
156,15,14.350043773651123,0.04410147666931152
156,12,12.385939121246338,0.057363033294677734
143,13,11.616873025894165,0.04422640800476074
134,11,11.132319688796997,0.03589773178100586
89,8,5.776456832885742,0.011449098587036133
91,10,7.6227898597717285,0.017563343048095703
68,7,4.992110729217529,0.011044025421142578
81,10,7.209604978561401,0.01490163803100586
150,18,16.16427183151245,0.06144237518310547
122,15,12.038059711456299,0.03665614128112793
141,13,12.176054239273071,0.040292978286743164
150,12,9.832130908966064,0.04152941703796387
115,12,9.585465908050537,0.03219008445739746
29,4,2.8734230995178223,0.0
154,12,11.38576865196228,0.03982734680175781
35,4,2.9165802001953125,0.0
14,1,0.6887421607971191,0.0
80,6,4.769999265670776,0.01562786102294922
132,13,10.578904151916504,0.03830885887145996
179,19,19.756433725357056,0.06703662872314453
156,17,16.095227241516113,0.05289268493652344
116,13,9.379784107208252,0.025822162628173828
188,17,17.286250829696655,0.06900167465209961
181,18,19.180851936340332,0.07534146308898926
108,13,10.058894634246826,0.025565147399902344
17,2,1.308809518814087,0.0
102,12,9.151554107666016,0.05910539627075195
81,10,7.7005438804626465,0.014435291290283203
117,9,8.593559741973877,0.02396368980407715
158,16,12.358673572540283,0.038925886154174805
38,5,3.5191752910614014,0.007548093795776367
76,6,4.814978122711182,0.008808612823486328
93,11,8.273163795471191,0.016887903213500977
126,12,12.589209794998169,0.028958797454833984
138,14,11.082892894744873,0.055951595306396484
31,3,2.098140239715576,0.0013926029205322266
103,13,10.54962968826294,0.019609689712524414
74,5,3.7194344997406006,0.0
